block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
215,15476981435,15.476981435,148900000,2978,6000,6865764980.911886,6.865764980911886,0.9926666666666667
216,15465631648,15.465631648,150450000,3009,6000,6840038494.9721575,6.840038494972157,1.003
217,15470271337,15.470271337,149850000,2997,6000,6779072784.680566,6.779072784680566,0.999
218,15468724309,15.468724309,149550000,2991,6000,6853517998.76379,6.85351799876379,0.997
219,15464083691,15.464083691,149300000,2986,6000,6819310411.673941,6.819310411673941,0.9953333333333333
220,15456867118,15.456867118,148250000,2965,6000,6770401083.157739,6.770401083157739,0.9883333333333333
221,15438834106,15.438834106,151800000,3036,6000,6857074012.048187,6.857074012048187,1.012
222,15457360706,15.457360706,148450000,2969,6000,6877507068.396375,6.877507068396374,0.9896666666666667
223,15441388099,15.441388099,150150000,3003,6000,6900293689.457964,6.900293689457964,1.001
224,15442932237,15.442932237,151550000,3031,6000,6791234676.835726,6.7912346768357255,1.0103333333333333
225,15458889933,15.458889933,152350000,3047,6000,6871241693.816927,6.871241693816927,1.0156666666666667
226,15483108860,15.48310886,151950000,3039,6000,6828082075.1655855,6.828082075165585,1.013
227,15503236901,15.503236901,152550000,3051,6000,6864099358.818033,6.8640993588180335,1.017
228,15529592403,15.529592403,146700000,2934,6000,6892434290.97187,6.89243429097187,0.978
229,15495427299,15.495427299,151150000,3023,6000,6847618995.527361,6.847618995527361,1.0076666666666667
230,15507307126,15.507307126,148350000,2967,6000,6802870045.155641,6.8028700451556405,0.989
231,15490249088,15.490249088,151400000,3028,6000,6803591286.637874,6.803591286637873,1.0093333333333334
232,15504706653,15.504706653,149600000,2992,6000,6849919482.938587,6.849919482938587,0.9973333333333333
233,15500572064,15.500572064,151100000,3022,6000,6870584023.202458,6.870584023202459,1.0073333333333334
234,15511939150,15.51193915,146200000,2924,6000,6779993237.885663,6.779993237885663,0.9746666666666667
235,15472642237,15.472642237,148750000,2975,6000,6855522182.122805,6.8555221821228045,0.9916666666666667
236,15459748368,15.459748368,153050000,3061,6000,6880712710.7281885,6.880712710728188,1.0203333333333333
237,15491183189,15.491183189,149300000,2986,6000,6797620847.355765,6.797620847355765,0.9953333333333333
238,15483953970,15.48395397,148950000,2979,6000,6814713128.092289,6.814713128092289,0.993
239,15473115202,15.473115202,147450000,2949,6000,6780846098.967139,6.780846098967139,0.983
240,15446810906,15.446810906,151850000,3037,6000,6848827440.897201,6.8488274408972005,1.0123333333333333
241,15465861972,15.465861972,153100000,3062,6000,6862349085.421985,6.862349085421985,1.0206666666666666
242,15497824753,15.497824753,151250000,3025,6000,6868538841.869751,6.868538841869751,1.0083333333333333
243,15510739606,15.510739606,145350000,2907,6000,6872996204.402297,6.872996204402297,0.969
244,15462656313,15.462656313,152800000,3056,6000,6784928018.627227,6.784928018627227,1.0186666666666666
245,15491519938,15.491519938,149500000,2990,6000,6883297136.60419,6.88329713660419,0.9966666666666667
246,15486356098,15.486356098,152900000,3058,6000,6814231122.487744,6.814231122487745,1.0193333333333334
247,15516296386,15.516296386,145950000,2919,6000,6800975295.646243,6.800975295646243,0.973
248,15474402385,15.474402385,151750000,3035,6000,6876389696.964044,6.8763896969640435,1.0116666666666667
249,15492455854,15.492455854,148900000,2978,6000,6835166104.608696,6.835166104608696,0.9926666666666667
250,15481094719,15.481094719,149950000,2999,6000,6891806449.66357,6.89180644966357,0.9996666666666667
251,15480578682,15.480578682,151450000,3029,6000,6898099777.251896,6.898099777251896,1.0096666666666667
252,15495543241,15.495543241,146300000,2926,6000,6840797273.080373,6.840797273080373,0.9753333333333334
253,15457320901,15.457320901,155500000,3110,6000,6861313917.799894,6.861313917799895,1.0366666666666666
254,15513997744,15.513997744,147450000,2949,6000,6822739441.0008,6.8227394410008,0.983
255,15487623947,15.487623947,24950000,499,1000,6976055696.143292,6.976055696143292,0.16633333333333333
256,14196472363,14.196472363,31850000,637,1000,6730922206.077671,6.730922206077671,0.21233333333333335
257,13078263556,13.078263556,35750000,715,1000,6485142943.618557,6.485142943618557,0.23833333333333334
258,12082135815,12.082135815,40400000,808,1000,6175164365.996091,6.175164365996091,0.2693333333333333
259,11199334424,11.199334424,41050000,821,1000,5987370350.401176,5.987370350401177,0.27366666666666667
260,10385889433,10.385889433,268550000,5371,6000,5918533959.455192,5.918533959455192,1.7903333333333333
261,11206720894,11.206720894,255000000,5100,6000,5967689813.255648,5.967689813255648,1.7
262,11991191356,11.991191356,238000000,4760,6000,6099779712.199408,6.099779712199408,1.5866666666666667
263,12694674582,12.694674582,224550000,4491,6000,6257707550.081838,6.257707550081838,1.497
264,13325599908,13.325599908,210550000,4211,6000,6387531022.959289,6.387531022959289,1.4036666666666666
265,13863509957,13.863509957,198450000,3969,6000,6496703040.677095,6.496703040677096,1.323
266,14311301328,14.311301328,182300000,3646,6000,6612650890.179641,6.612650890179641,1.2153333333333334
267,14619471349,14.619471349,173350000,3467,6000,6683911748.201862,6.683911748201862,1.1556666666666666
268,14847047786,14.847047786,169750000,3395,6000,6722114462.600037,6.722114462600037,1.1316666666666666
269,15042533915,15.042533915,166200000,3324,6000,6764440365.124813,6.7644403651248135,1.108
270,15204993281,15.204993281,159150000,3183,6000,6790033651.756276,6.790033651756276,1.061
271,15297743740,15.29774374,155900000,3118,6000,6758706456.086361,6.758706456086361,1.0393333333333334
272,15357914865,15.357914865,152700000,3054,6000,6796680111.461889,6.796680111461889,1.018
