block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
214,160000000,0.16,104660928,3488,3488,7874491323.471129,7.87449132347113,0.52330464
215,160000000,0.16,99999999,3333,3333,7832115138.663278,7.832115138663277,0.499999995
216,160000000,0.16,95610000,3187,3187,7671849522.876422,7.671849522876422,0.47805
217,160000000,0.16,91542204,3051,3051,7822248457.583239,7.822248457583239,0.45771102
218,160000000,0.16,87840000,2928,2928,7718442992.234997,7.718442992234997,0.4392
219,160000000,0.16,84548454,2818,2818,7817952717.402894,7.817952717402894,0.42274227
220,160000000,0.16,81698169,2723,2723,7668050424.8384495,7.66805042483845,0.408490845
221,160000000,0.16,79322644,2644,2644,7780513954.88182,7.78051395488182,0.39661322
222,160000000,0.16,77445486,2581,2581,7679460649.861512,7.679460649861512,0.38722743
223,160000000,0.16,76090144,2536,2536,7703096822.259516,7.703096822259516,0.38045072
224,160000000,0.16,75272509,2509,2509,7780641321.544635,7.780641321544635,0.376362545
225,160000000,0.16,75000000,2500,2500,7754168853.662673,7.754168853662673,0.375
226,160000000,0.16,75272509,2509,2509,7795892314.611693,7.795892314611693,0.376362545
227,160000000,0.16,76090144,2536,2536,7674314604.7359295,7.67431460473593,0.38045072
228,160000000,0.16,77445486,2581,2581,7827461064.733661,7.827461064733661,0.38722743
229,160000000,0.16,79322644,2644,2644,7780703662.259668,7.780703662259668,0.39661322
230,160000000,0.16,81698169,2723,2723,7816327137.019039,7.816327137019039,0.408490845
231,160000000,0.16,84548454,2818,2818,7772389016.008866,7.772389016008867,0.42274227
232,160000000,0.16,87840000,2928,2928,7712937848.857739,7.71293784885774,0.4392
233,160000000,0.16,91542204,3051,3051,7802688456.340674,7.802688456340674,0.45771102
234,160000000,0.16,95610000,3187,3187,7856515196.719773,7.856515196719774,0.47805
235,160000000,0.16,99999999,3333,3333,7719879922.655011,7.719879922655011,0.499999995
236,160000000,0.16,104660928,3488,3488,7724549156.048161,7.724549156048161,0.52330464
237,160000000,0.16,109548255,3651,3651,7769699914.45311,7.76969991445311,0.547741275
238,160000000,0.16,114603820,3820,3820,7812720595.968152,7.812720595968152,0.5730191
239,160000000,0.16,119771976,3992,3992,7702463107.764965,7.702463107764965,0.59885988
240,160000000,0.16,124996664,4166,4166,7818400941.181387,7.818400941181387,0.62498332
241,160000000,0.16,130226040,4340,4340,7747245451.884454,7.747245451884454,0.6511302
242,160000000,0.16,135394513,4513,4513,7700465137.845928,7.700465137845928,0.676972565
