block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
173,16224149878,16.224149878,98585207,993,16000,9987019391.85716,9.98701939185716,0.98585207
174,16201196064,16.201196064,99521564,994,16000,10154235325.35237,10.154235325352369,0.99521564
175,16193444828,16.193444828,98901997,991,16000,9948768672.810173,9.948768672810173,0.98901997
176,16175664376,16.175664376,101017604,996,16000,10028335546.602486,10.028335546602486,1.01017604
177,16192124796,16.192124796,97619803,991,16000,10121205100.095228,10.121205100095228,0.97619803
178,16153584349,16.153584349,100251435,992,16000,10173884211.511402,10.173884211511401,1.00251435
179,16157645925,16.157645925,100086510,992,16000,9997073959.480227,9.997073959480227,1.0008651
180,16159043722,16.159043722,99420211,998,16000,9877771442.833683,9.877771442833684,0.99420211
181,16149674886,16.149674886,98728414,989,16000,10095868405.623318,10.095868405623317,0.98728414
182,16129139185,16.129139185,99054294,993,16000,10024898901.726934,10.024898901726935,0.99054294
183,16113885761,16.113885761,98209665,989,16000,10004430023.462345,10.004430023462346,0.98209665
184,16085036507,16.085036507,101646444,995,16000,10043464086.943708,10.04346408694371,1.01646444
185,16111519618,16.111519618,99543327,996,16000,9993269027.106981,9.993269027106981,0.99543327
186,16104161922,16.104161922,99785505,995,16000,10135494906.975393,10.135494906975394,0.99785505
187,16100707659,16.100707659,100040192,996,16000,10079546301.876637,10.079546301876636,1.00040192
188,16101354778,16.101354778,98489597,989,16000,10038395709.663567,10.038395709663567,0.98489597
189,16077035243,16.077035243,99914734,997,16000,10150809894.709784,10.150809894709784,0.99914734
190,16075664418,16.075664418,98746865,993,16000,9986150817.98577,9.98615081798577,0.98746865
191,16055519440,16.05551944,100371195,998,16000,9954689411.054226,9.954689411054225,1.00371195
192,16061479168,16.061479168,100885361,993,16000,10016659665.992365,10.016659665992364,1.00885361
193,16075699375,16.075699375,99036026,994,16000,10035713952.631092,10.035713952631092,0.99036026
194,16060202818,16.060202818,97735406,993,16000,10090727076.79378,10.09072707679378,0.97735406
195,16023832979,16.023832979,98426535,995,16000,9960440017.456743,9.960440017456744,0.98426535
196,15998620038,15.998620038,99568613,994,16000,9994349306.076159,9.994349306076158,0.99568613
197,15991718441,15.991718441,100950030,995,16000,10025488888.361917,10.025488888361917,1.0095003
198,16006911053,16.006911053,98925334,993,16000,10007549148.258987,10.007549148258988,0.98925334
199,15989708969,15.989708969,100692186,997,16000,10193917143.399694,10.193917143399695,1.00692186
200,16000776821,16.000776821,149951091,1502,2000,11216842268.297878,11.216842268297878,1.49951091
201,16800033080,16.80003308,149991892,1499,2000,11276351275.40294,11.276351275402941,1.49991892
202,17639898519,17.639898519,149897844,1528,2000,11026093500.527983,11.026093500527983,1.49897844
203,18520091423,18.520091423,149973019,1501,2000,11136285563.860283,11.136285563860282,1.49973019
204,19445596303,19.445596303,149885810,1475,2000,11126717639.05809,11.126717639058091,1.4988581
205,20415655625,20.415655625,149890092,1513,2000,11158527724.060246,11.158527724060246,1.49890092
206,21434194562,21.434194562,149921569,1507,2000,11020489282.160154,11.020489282160154,1.49921569
207,22504223184,22.504223184,144302930,1434,2000,10969419536.177595,10.969419536177595,1.4430293
208,23501226208,23.501226208,126281703,1265,2000,11175989973.83325,11.17598997383325,1.26281703
209,24118878455,24.118878455,116665531,1150,2000,11287710766.76388,11.28771076676388,1.16665531
210,24520832371,24.520832371,108312219,1089,2000,11532872381.050966,11.532872381050966,1.08312219
211,24724654899,24.724654899,103794316,1021,2000,11621784016.598095,11.621784016598095,1.03794316
212,24818468052,24.818468052,98722891,995,2000,11543015095.805593,11.543015095805593,0.98722891
213,24786772163,24.786772163,104694907,1050,2000,11543732490.45973,11.54373249045973,1.04694907
214,24903143753,24.903143753,99011936,990,2000,11593515624.783865,11.593515624783866,0.99011936
215,24878537853,24.878537853,99538844,1013,2000,11593235731.074745,11.593235731074746,0.99538844
216,24867064965,24.867064965,105146823,1038,2000,11677494740.394245,11.677494740394245,1.05146823
217,24995051346,24.995051346,98998794,987,2000,11501706904.73459,11.50170690473459,0.98998794
218,24970026150,24.97002615,99013863,984,2000,11811031171.350246,11.811031171350246,0.99013863
219,24945402283,24.945402283,95523905,971,2000,11682813805.810411,11.682813805810412,0.95523905
220,24833744292,24.833744292,100643108,1027,2000,11709699945.161777,11.709699945161777,1.00643108
221,24849715071,24.849715071,103480999,1046,2000,11547409378.368095,11.547409378368096,1.03480999
222,24936216904,24.936216904,97435639,974,2000,11711259237.511925,11.711259237511925,0.97435639
223,24872271441,24.872271441,102717981,1035,2000,11663976864.598257,11.663976864598258,1.02717981
224,24939873802,24.939873802,103134714,1021,2000,11537669971.591408,11.537669971591408,1.03134714
225,25018053173,25.018053173,100044427,1000,2000,11599412104.717798,11.599412104717798,1.00044427
226,25019164650,25.01916465,98565398,996,2000,11580983093.967415,11.580983093967415,0.98565398
227,24983272106,24.983272106,98259535,971,2000,11675916456.47612,11.67591645647612,0.98259535
228,24939789595,24.939789595,101919202,1021,2000,11718389659.812046,11.718389659812045,1.01919202
229,24987654089,24.987654089,104002929,1031,2000,11612103461.572712,11.612103461572712,1.04002929
230,25087677894,25.087677894,100215244,1005,2000,11664269253.769114,11.664269253769113,1.00215244
231,25093077866,25.093077866,101005482,1003,2000,11745840930.894714,11.745840930894714,1.01005482
232,25118308504,25.118308504,97435420,971,2000,11653638050.101458,11.653638050101458,0.9743542
233,25053890592,25.053890592,102136835,1026,2000,11647178558.421862,11.647178558421862,1.02136835
234,25107426622,25.107426622,97629217,971,2000,11759789604.147816,11.759789604147816,0.97629217
235,25047902361,25.047902361,95504354,972,2000,11710766374.449928,11.710766374449928,0.95504354
236,24935295858,24.935295858,104975166,1054,2000,11507136134.915834,11.507136134915834,1.04975166
237,25059353094,25.059353094,99581826,992,2000,11717757581.968718,11.717757581968717,0.99581826
238,25048873924,25.048873924,99243119,986,2000,11706477857.8191,11.706477857819099,0.99243119
239,25029914907,25.029914907,100843019,991,2000,11760872756.055029,11.76087275605503,1.00843019
240,25051015600,25.0510156,97402208,973,2000,11720948575.824903,11.720948575824904,0.97402208
241,24985938272,24.985938272,99324246,1003,2000,11760520035.600197,11.760520035600196,0.99324246
242,24969053924,24.969053924,103086123,1014,2000,11755298228.579525,11.755298228579525,1.03086123
243,25046111495,25.046111495,99128501,978,2000,11886704444.15333,11.88670444415333,0.99128501
244,25024283833,25.024283833,99670107,991,2000,11781017932.270071,11.781017932270071,0.99670107
245,25016028496,25.016028496,100931965,1024,2000,11620711155.394333,11.620711155394332,1.00931965
